SampleID,FragMa.CGA,FragMa.CGT,FragMa.CGG,FragMa.CGC,FragMa.ACG,FragMa.TCG,FragMa.GCG,FragMa.CCG,FragMa.CGN_NCG_ratio,FragMa.CG1.CGC,FragMa.CG1.ACG,FragMa.CG1.TCG,FragMa.CG1.GCG,FragMa.CG1.CCG,FragMa.CG2.CGA,FragMa.CG2.CGT,FragMa.CG2.CGG,FragMa.CG2.CGC,FragMa.CG2.GCG,FragMa.CG1.CGN_NCG_ratio,FragMa.CG2.CGN_NCG_ratio
Breast-P65,0.2415554635930069,0.1466998636391389,0.2163592328514345,0.2088831299227288,0.019124441157914,0.0155492086321173,0.0451483348371471,0.1066803253665122,4.361863882725255,0.5951022557710876,0.0322127622224172,0.0153603089616431,0.1263056262617396,0.2310190467831124,0.1764766732181649,0.1826833557463535,0.2261301334436743,0.2641977862832316,0.1505120513085755,1.4697593756774334,5.643986254295533
Breast-P64,0.2358525604442391,0.1482004873585709,0.2025346269170494,0.2300187515286572,0.0171481370763921,0.0133163029594803,0.0374034115099962,0.1155257222056145,4.452753766362065,0.6429948950652298,0.0252977878615995,0.0100964265456608,0.0967668746454906,0.2248440158820193,0.1704593047605751,0.1941923774954627,0.2119223788915259,0.3273767974312438,0.0960491414211922,1.8010803940260565,9.411337209302326
Breast-P63,0.2388821315899502,0.15136455205443,0.2014519746094492,0.2346345357102132,0.0158785966779429,0.0115359762818807,0.0375156790451936,0.1087365540309399,4.758152768658349,0.6380073800738008,0.0281672816728167,0.0113161131611316,0.0948339483394834,0.2276752767527675,0.1627709307267318,0.19592010199745,0.2147612976342258,0.3296500920810313,0.0968975775605609,1.762487257900102,9.320175438596491
Breast-P62,0.2350531551740954,0.1462303715985565,0.1957670925582756,0.2289573783282941,0.0191066029454793,0.0138008387788939,0.0373159075392568,0.1237686530771481,4.154851684263449,0.6239243728032966,0.0299357653617743,0.0129681250757483,0.0934432190037571,0.2397285177554236,0.1669198055893074,0.1934993924665856,0.2103584447144593,0.3151579586877278,0.1140643985419198,1.6590396390589752,7.766977363515313
Breast-P61,0.2354917532070861,0.1524784012566541,0.2033772580504407,0.2403023824068418,0.0155772755039706,0.0109848154289205,0.0365433283881665,0.1052447857579195,4.939998704075682,0.6456994393545741,0.028169014084507,0.0090250239299876,0.0999589771639546,0.2171475454669766,0.1703028329534353,0.2023770758710517,0.2015630087919244,0.3266037121458808,0.0991533702377075,1.8224623697414128,9.085385878489326
Breast-P60,0.2388509013409111,0.1534943610691768,0.2025042180978598,0.2351656158422875,0.0166415060829411,0.0105052837225823,0.0373679069354409,0.1054702069088002,4.88287535262773,0.6388384754990926,0.0254083484573502,0.0095281306715063,0.0964156079854809,0.2298094373865698,0.1646882248601446,0.191294856051303,0.2069859462409605,0.3233729021694638,0.1136580706781279,1.7688442211055275,7.798319327731092
Breast-P59,0.2361697827185447,0.1498534613441131,0.2038605356240525,0.2350480040424457,0.0165740272865083,0.012187973724103,0.0393835270338554,0.1069226882263769,4.71205911216302,0.6328526645768026,0.0282131661442006,0.012539184952978,0.1008150470219435,0.2255799373040752,0.1610459069974743,0.1865993165948596,0.2106670628435596,0.3336799881146932,0.1080077254494131,1.7237021857923498,8.258596973865199
Breast-P58,0.2320889011342241,0.1448959911833585,0.2007898241263718,0.2317031730725076,0.0176332828213252,0.0155668824907011,0.0419892547182807,0.1153326904532304,4.248734634851772,0.6284182892146138,0.0293152483045285,0.0138919273681907,0.1001968934587617,0.228177641653905,0.1611400383666758,0.1910112359550561,0.2029323102219786,0.3224171005755001,0.1224993148807892,1.6911981159846925,7.16331096196868
Breast-P57,0.2343784566498401,0.1514289161957243,0.1975443959535828,0.2331918830319972,0.0171751503328439,0.0128713070410071,0.0389759266335498,0.1144339641614544,4.450887963165973,0.6438676184295912,0.0262167423750811,0.0107722258273848,0.0939649578195976,0.2251784555483452,0.1625842008573178,0.1974892835272504,0.199479485609308,0.3228720146968769,0.1175750153092467,1.807944606413994,7.505208333333333
Breast-P56,0.2339907645768433,0.1546682960544108,0.1960173489727845,0.232097602997005,0.0176194244388128,0.0121703244418178,0.0387947872947822,0.1146414512235433,4.457741089000656,0.629754641048942,0.02713228612229,0.0111644813708944,0.0932104374918862,0.2387381539659872,0.1660589486478274,0.1937101185050136,0.1937101185050136,0.3392585840170161,0.1072622303251291,1.7009116409537166,8.322946175637394
Breast-P55,0.2238701430597629,0.1395576879300986,0.1950918419163354,0.2205694373916545,0.0228422840533015,0.0167136528393072,0.0415958955681241,0.1397590572414155,3.526712111604312,0.6337654058648534,0.0257118572035699,0.0114747131321716,0.0937101572460688,0.2353378665533361,0.1655191407325805,0.1808041861746075,0.2274855411732305,0.3211236573946571,0.1050674745249242,1.7304902814041194,8.517693315858454
Breast-P54,0.2361855835607641,0.1530903836891957,0.1980628244233959,0.2381762722748434,0.0166425857548028,0.0125755873066837,0.0403596082838336,0.1049071547064804,4.731153775378765,0.6495646349631614,0.0255860683188211,0.0105827193569993,0.099531145344943,0.214735432016075,0.16171875,0.19328125,0.1928125,0.334375,0.1178125,1.8535932721712536,7.488063660477453
Breast-P53,0.2404659376064933,0.1549097968751613,0.2023503412951661,0.2292305626981422,0.0180096450736805,0.0116587667936842,0.039922756797505,0.103452192860167,4.778898370830101,0.6378176189861989,0.0283761124725912,0.0121243389655617,0.095704888430285,0.225977041145363,0.1717960496095544,0.19307916092482,0.1990506813657939,0.3293523197060174,0.1067217883938141,1.761039886039886,8.370157819225252
Breast-P52,0.2318589834924382,0.1531173034256752,0.1975004579779763,0.2322253658735166,0.0175659997150359,0.0128132060493802,0.041452095503674,0.1134665879623033,4.396715548964684,0.6361361361361362,0.0267767767767767,0.0091341341341341,0.0972222222222222,0.2307307307307307,0.159391331079004,0.2011988933292345,0.20304334460498,0.3215493390716262,0.1148170919151552,1.7482806052269602,7.7095046854083
Breast-P51,0.2297449443554323,0.15906335253107,0.1986316199714199,0.2308058719092365,0.0174078725154808,0.0130450785952453,0.0383882561815268,0.112913003940588,4.501935791291917,0.647797833935018,0.0233935018050541,0.0101083032490974,0.0968953068592057,0.2218050541516245,0.1606996893902239,0.2128494359980382,0.1925780611410822,0.3403629230014713,0.0935098904691842,1.839278392783928,9.694055944055943
Breast-P50,0.2338635537596476,0.1529301092510636,0.2014837619994441,0.2301113890492378,0.0174245825583135,0.0138969063348513,0.0399803305325722,0.1103093665148697,4.506268762140208,0.6333648776531026,0.0286602676760849,0.0141949438961741,0.0977423279707989,0.2260375828038394,0.1618677042801556,0.1975097276264591,0.2010894941634241,0.3235797665369649,0.1159533073929961,1.7275073746312684,7.624161073825503
Breast-P49,0.2335021070173762,0.1480537952849515,0.1977942659406213,0.2322283433642221,0.0177477735672812,0.0132471419928032,0.0397520406755193,0.1176745321572249,4.307250295757986,0.6245064490655435,0.0300078968149513,0.0136878125822584,0.0947617794156357,0.2370360621216109,0.1632221318144833,0.1830756712774613,0.1975589910496338,0.33653376729048,0.1196094385679414,1.663161584297231,7.360544217687075
Breast-P48,0.2304792110818219,0.1476701078566252,0.1950030981211733,0.2232957708020458,0.0192503596971192,0.0150915258509331,0.0397294657578844,0.1294804608323969,3.9127541017438863,0.6321148825065274,0.0268929503916449,0.0139686684073107,0.093864229765013,0.2331592689295039,0.176198347107438,0.1905785123966942,0.2044628099173553,0.3092561983471074,0.1195041322314049,1.7182398864442867,7.367911479944674
Breast-P47,0.2356443682619874,0.1496346249266994,0.2019599440660381,0.2338851549460959,0.0164757093238305,0.0126528034642969,0.0396837926834769,0.1100636023275745,4.590467784642542,0.6350050294582555,0.0288834602672797,0.0150883747664894,0.0918235378646357,0.2291995976433395,0.1593934288121314,0.1902274641954507,0.2001684919966301,0.3391743892165122,0.1110362257792754,1.7397637795275591,8.006069802731412
Breast-P46,0.2367730582396392,0.15186352093234,0.1997344601216004,0.2398077997070631,0.0158586316266425,0.0117174739992202,0.0367857029957534,0.107459352377741,4.820004906169508,0.653255910410618,0.0279275542651735,0.009816120558551,0.0937370385732061,0.2152633761924512,0.1582188536238749,0.1886941417969367,0.1976946155060792,0.359545239223117,0.0958471498499921,1.8839712918660287,9.4332784184514
Breast-P45,0.2317930452713469,0.1521958738192687,0.1992064235948386,0.2315535143354058,0.0176315597629685,0.0133824892471438,0.0412097353703877,0.1130273585986398,4.398077355520575,0.6388098318240621,0.030012936610608,0.0129366106080207,0.0997412677878395,0.2184993531694696,0.1738145575354877,0.1831772878284506,0.1997885835095137,0.3270915131380247,0.1161280579885231,1.768624641833811,7.611183355006502
Breast-P44,0.232369168032623,0.1500219885659457,0.2063127173869587,0.2314696357893895,0.0177907488106184,0.0121137008755447,0.0369907648023028,0.1129312757366169,4.560915962650067,0.642647842301545,0.0257059136920618,0.0119872136387852,0.0944326052210974,0.2252264251465104,0.1648282382603214,0.1998109045067759,0.1996533249290892,0.3241411913016073,0.1115663410022061,1.7983600447260528,7.963276836158192
Breast-P43,0.2375782881002087,0.1528053235908142,0.1976513569937369,0.2385438413361169,0.0164926931106471,0.0114431106471816,0.0382959290187891,0.1071894572025052,4.766308027988865,0.6462358427714857,0.0231512325116588,0.0121585609593604,0.0894403730846102,0.2290139906728847,0.1615338764156566,0.204251937214385,0.1990860321875621,0.3282336578581363,0.1068944963242598,1.8267419962335216,8.355018587360595
Breast-P42,0.2401887629572863,0.1539244948170854,0.2006614770298068,0.2391400798612511,0.015558827088291,0.0106179163473561,0.0374400032267172,0.1024684386722058,5.0210066176917,0.6445573682802889,0.0258090398502273,0.0115004011767852,0.0958812516715699,0.2222519390211286,0.1643674787202817,0.1962136777223363,0.1972409744643381,0.3373936014088641,0.1047842676841796,1.8133935289691496,8.543417366946779
Breast-P41,0.2314753294013022,0.1502417483568267,0.2020464279508121,0.2349405595477823,0.0172341534718743,0.0119289781148739,0.0372077809238569,0.1149250222326713,4.51584348218313,0.6423753471762994,0.0280386192302605,0.0097870652030154,0.0879513291892606,0.2318476392011638,0.1702746365105008,0.2040387722132471,0.1974151857835218,0.3321486268174475,0.0961227786752827,1.7962278106508875,9.403361344537815
Breast-P40,0.2339852635262554,0.1444679899683107,0.2036374594163734,0.2311565604525925,0.0179053988374127,0.0127437447751618,0.0380757042595796,0.1180278787643136,4.354674161982095,0.6430765293063732,0.028538520604044,0.0129255183004863,0.092142308676734,0.2233171231123624,0.1624662466246624,0.1854185418541854,0.2104710471047104,0.3343834383438344,0.1072607260726072,1.8017210469702405,8.323076923076924
Breast-P39,0.2390873321621927,0.1476972704204806,0.1964434308256541,0.2314543717446913,0.0172075487204774,0.0120915133397026,0.0383086263753197,0.1177099064114812,4.396141692998503,0.6446532556908418,0.0289835892006352,0.0072789835892006,0.0845685547908946,0.2345156167284277,0.1677308830400249,0.2001245911851736,0.198567201370503,0.3362404609873851,0.0973368634169132,1.81415270018622,9.2736
Breast-P38,0.2363292771939648,0.1489306390169278,0.1936648235729355,0.2365992420985272,0.0168778058852349,0.0119784428024356,0.0380350554427924,0.1175847139871816,4.420758807588076,0.656191545080434,0.0205761316872428,0.009851602444195,0.0962713555306147,0.2171093652575134,0.1638997887111379,0.2010262601871415,0.1948385149411409,0.3433444008451554,0.096891035315424,1.9085963003264417,9.3208722741433
Breast-P37,0.2307444797490246,0.1475887865502956,0.1986687045006636,0.2295177573100591,0.0190644733137594,0.0142279692716084,0.040914209870088,0.119273619434501,4.168485604407026,0.6322981366459627,0.0305590062111801,0.0115527950310559,0.101863354037267,0.2237267080745341,0.1664064939119575,0.1824851701529815,0.2046518888541992,0.3195441773337496,0.1269122697471121,1.7195945945945943,6.879458794587946
Breast-P36,0.235240264855543,0.1518448338265664,0.202037514105048,0.2283420979795184,0.0167557325044178,0.0127211565074836,0.0408035086972258,0.1122548915241968,4.478392721758908,0.631366106407178,0.0270441046379375,0.0123846834323265,0.0994565904208264,0.2297485151017313,0.1571961222967934,0.1858314690529455,0.2062639821029082,0.3391498881431767,0.1115585384041759,1.712718546451834,7.963903743315508
Breast-P35,0.2284530187883711,0.1535669110766035,0.2013245441737538,0.2188171655988729,0.0188089386164272,0.01295749735194,0.0387285198630207,0.1273434045310106,4.054631458571577,0.6218508997429306,0.0281491002570694,0.0134961439588688,0.0862467866323907,0.2502570694087404,0.1658936301793444,0.1876932591218305,0.2166048237476809,0.3140074211502783,0.1158008658008658,1.6444595513256288,7.635514018691588
Breast-P34,0.2368641699273337,0.1521334078628656,0.1982602012297372,0.2376909819265884,0.0160354946897708,0.0110513322153903,0.0382313210359605,0.1097330911123532,4.71261309207025,0.6416603773584906,0.024754716981132,0.0129811320754716,0.1015849056603773,0.2190188679245283,0.1716546267629859,0.1795665634674922,0.196594427244582,0.3402132782937736,0.1119711042311661,1.790648694187026,7.930875576036866
Breast-P33,0.2355855598146347,0.1537158876365924,0.1978030779792894,0.2357228674409291,0.0175982607700669,0.0127581669431889,0.0404256536415126,0.1063905257737856,4.644213381555153,0.6306034482758621,0.0270114942528735,0.0125,0.098419540229885,0.2314655172413793,0.1599866399465598,0.1902137608550434,0.1982297929191716,0.3386773547094188,0.1128924515698062,1.707117852975496,7.8579881656804735
Breast-P32,0.2334041567922421,0.1541908419819672,0.1951731088774481,0.230966195418267,0.0179782626460733,0.0130478603143471,0.040750728664433,0.1144888453052218,4.368675051184557,0.626360338573156,0.0298842632579029,0.0107099671791328,0.1012264639834168,0.2318189670063914,0.1659943525615167,0.190399354578459,0.2061315046389673,0.3293666801129488,0.1081081081081081,1.6763754045307444,8.25
Breast-P31,0.2384285151214939,0.154005944201208,0.2013678054392637,0.2361168813183769,0.0157127182469932,0.0109190075953682,0.0382112002386202,0.1052379278386756,4.879556557685081,0.6374523679912901,0.0255851932498639,0.0096624931954273,0.0981219379422972,0.2291780076211214,0.1648263722195551,0.2049927988478156,0.1969915186429828,0.3290126420227236,0.1041766682669227,1.7582582582582582,8.599078341013826
Breast-P30,0.234175541759648,0.1511321692595687,0.1989783507662369,0.2309604137362114,0.0177783888401214,0.0126912948293549,0.0427696635749262,0.1115141772339323,4.412616635182323,0.6204890945142102,0.0346331791143423,0.0129543952412425,0.0990085922009253,0.2329147389292795,0.1637851188638468,0.1857054646495832,0.2006792219820932,0.3196974374807039,0.1301327570237727,1.634970393591083,6.684460260972717
Breast-P29,0.2337293958208579,0.1494006534505762,0.1979997268534568,0.2288442749535125,0.0178910985743851,0.0135732820658283,0.0382089991280321,0.1203525691533507,4.262439186200796,0.6374261326329612,0.0277084701247537,0.0112934996717005,0.0858831254103742,0.2376887721602101,0.1603489294210943,0.2022204599524187,0.204599524187153,0.3332275971451229,0.0996034892942109,1.7580586743933355,9.039808917197451
Breast-P28,0.2273134790617308,0.1529333137724746,0.1923810455278986,0.229481474236719,0.0224623860987497,0.0135458946647757,0.0468482566384664,0.1150341499991849,4.05329489291598,0.6169061392050755,0.0281768986751259,0.011009516700877,0.111587982832618,0.2323194625863034,0.1635766252053508,0.1724947195494015,0.1929124618634123,0.3210513963858249,0.1499647969960103,1.6103263516804676,5.668231611893583
Breast-P27,0.2314194305618658,0.1500643646827199,0.203960321066182,0.2316182038467363,0.0182776768135695,0.0120210510374072,0.0390352869907617,0.1136036650007572,4.466342422517721,0.6147493978667279,0.0319990824635852,0.0107810528730358,0.1013877738272737,0.2410826929693772,0.1533012184754888,0.1871635024086143,0.2067157835080759,0.3281382827996599,0.1246812128081609,1.5957130098243524,7.0204545454545455
Breast-P26,0.2354045549095951,0.1536081924369299,0.2023467918288975,0.2403861539282095,0.0164702117446263,0.0100805376286735,0.0347751880100272,0.1069283695130406,4.943384264249033,0.653494585852904,0.0251722683166924,0.0091407678244972,0.0890170158908733,0.223175362115033,0.1686425112706628,0.2000333945566872,0.2092168976456837,0.3336116213057272,0.0884955752212389,1.885957792207792,10.3
Breast-P25,0.2304578776118233,0.1446254263201223,0.1963718687522051,0.2306048845505507,0.0200321455172684,0.0147398957230781,0.0423870006664314,0.1207809008585205,4.052037431301678,0.631135878586673,0.0292862224330092,0.0090111453640028,0.1054066872184017,0.2251600663979132,0.1665918275707229,0.1891932345457266,0.2152372399341416,0.3099835353988924,0.1189941625505163,1.711025393764063,7.40377358490566
Breast-P24,0.2332284265057374,0.1521906059721186,0.1978629289553659,0.2395012058877605,0.0172176978899668,0.0112261120664482,0.0383937358727274,0.110379286849875,4.6428048333943615,0.63783631497394,0.0236653049725313,0.0100014086491055,0.0912804620369066,0.2372165093675165,0.1583430766661099,0.1987639886420578,0.1980958743945214,0.3363955236345415,0.1084015366627693,1.7611824192921042,8.224961479198768
Breast-P23,0.2320614301448261,0.1467818138773661,0.2098794659859394,0.2296528085145804,0.0172926681145845,0.0131444864180502,0.0384144270259698,0.1127728999186832,4.505865684329838,0.6416018076826513,0.0258599045945267,0.0128044187798142,0.0923926688425809,0.2273412001004268,0.1601848900223143,0.1805865476569971,0.2118265859101052,0.3363085750717245,0.1110934013388587,1.7901926444833625,8.001434720229556
Breast-P22,0.2330193953468369,0.1448501268653507,0.1964305680987399,0.2257687180148798,0.0195931707736636,0.0134520276953511,0.0404162903711349,0.1264697028340429,4.00172080017208,0.6305467511885895,0.028823296354992,0.0092115689381933,0.0932052297939778,0.2382131537242472,0.174828789249257,0.1969246672696731,0.2142395658353792,0.3115389585217728,0.1024680191239178,1.7067024128686328,8.759142496847415
Breast-P21,0.2373940519464516,0.1479444097274175,0.1999876779003142,0.2322803805768503,0.0172773440594277,0.0116619872026193,0.0348099316123467,0.1186442169745724,4.482652125657482,0.6381415451107509,0.0233387358184764,0.0108049702863317,0.0897893030794165,0.2379254457050243,0.1698739216987392,0.191506303915063,0.2209688122096881,0.3231585932315859,0.0944923689449236,1.763511495968946,9.582865168539326
Breast-P20,0.2454878567018658,0.1502016533166558,0.211266928054266,0.2141854889792253,0.0181367714622471,0.0149776698017142,0.0404830057970317,0.1052606258869939,4.591025238714305,0.6127476136713538,0.0328440931951144,0.0142666529816278,0.1118751924458585,0.2282664477060453,0.1610938471100062,0.1954008701056556,0.2300807955251709,0.2847731510254817,0.1286513362336855,1.5822952557646437,6.7729468599033815
Breast-P19,0.2302423395910766,0.1437387056808945,0.2043906788822865,0.230747378139722,0.0182918649337531,0.0125391602155883,0.0388248384271205,0.1212250341295581,4.238868907354583,0.6413184772516248,0.0272980501392757,0.0101207056638811,0.096100278551532,0.2251624883936861,0.1645164973170453,0.1903185295125014,0.2186322639570727,0.3156753054001598,0.1108574038132206,1.7879886098886877,8.020597322348095
Breast-P18,0.2349834320714931,0.1538005823877899,0.2017371222010242,0.2362184958329149,0.016316899287077,0.0101214981423837,0.0345817853198112,0.1122401847575057,4.771660388293248,0.6579380312585686,0.0244036194132163,0.0067178502879078,0.0836303811351796,0.2273101179051275,0.1650683854739821,0.2015406382644238,0.207671749724886,0.336425090394592,0.089294136142116,1.923446893787575,10.19894366197183
Breast-P17,0.2356087522084377,0.1499601995845225,0.199361251868678,0.2288718038324887,0.0175704273205583,0.0145222979400858,0.0401304677034189,0.1139747995418098,4.370627183149992,0.6318165182383799,0.0286690252531413,0.0119555935098206,0.1038184701720141,0.2237403928266439,0.1579100567602969,0.1941493232426138,0.2123417260951826,0.3265900160093145,0.109008877892592,1.7160371106693175,8.173564753004005
Breast-P16,0.241400320311956,0.1541675370795905,0.2036853283197549,0.2372571547942344,0.0150755518417937,0.0102621683726759,0.0355041431655177,0.1026477961144767,5.116594793164031,0.6420509513060303,0.0266580672901214,0.0107492206815005,0.0935182199290551,0.2270235407932924,0.1638396783515517,0.2014072119613016,0.198768689533861,0.3286845081040331,0.1072999120492524,1.7936936936936938,8.319672131147541
Breast-P15,0.2329339648927277,0.1515941567487959,0.2034390797277395,0.2360983958922103,0.0154340644031365,0.0116029136647693,0.0363710544122915,0.112526370258329,4.683936651583711,0.6420737786640079,0.0244267198404785,0.0123379860418743,0.0942173479561316,0.2269441674975074,0.1620917037264223,0.1918417420641006,0.2030363441190001,0.3419720901702193,0.1010581199202576,1.7938718662952646,8.895295902883156
Breast-P14,0.2364698966006155,0.1463498979838849,0.2006605111180274,0.2263806757270809,0.0173600304319258,0.0139537296400041,0.0381609433897015,0.1206643151087595,4.259309780384668,0.6358841890001077,0.0261543429124959,0.0117317834463459,0.0983747712840383,0.2278549133570121,0.1724765868886576,0.1952393340270551,0.2147502601456815,0.3098335067637877,0.1077003121748179,1.7463789535914869,8.285024154589372
Breast-P13,0.2361524281408799,0.1519307109346806,0.2014006066694627,0.2406292976484243,0.0152350112653252,0.0108459235128307,0.0355321037385274,0.108273918089869,4.886267080032151,0.6415213545615365,0.0285569876168814,0.0114986100581248,0.09236795552186,0.2260550922415971,0.1683899556868537,0.1988183161004431,0.2008862629246676,0.3387001477104874,0.093205317577548,1.7895664434261545,9.729001584786054
Breast-P12,0.2346784069041926,0.1523218069080801,0.1968919470523062,0.2400723074231733,0.0169786382101969,0.0110016133107858,0.0363675238595058,0.1116877563317589,4.680671341025783,0.6455696202531646,0.0220579019927309,0.0106529640305802,0.0939967414462965,0.2277227722772277,0.1629673767317145,0.1929092805005213,0.1994637270966781,0.3479815283777744,0.0966780872933114,1.821428571428572,9.343605546995375
Breast-P11,0.232904903913031,0.1454976800022866,0.1991101117600541,0.2325333231704412,0.0177405985308269,0.0134626561353697,0.0380822622597825,0.1206684642282077,4.264432963836084,0.6238877481177276,0.0305726671229751,0.0114077116130504,0.0985626283367556,0.2355692448094912,0.1714893617021276,0.1836879432624113,0.2025531914893617,0.3320567375886525,0.1102127659574468,1.6587807097361238,8.073359073359073
Breast-P10,0.2345732144686955,0.1567886053898965,0.1988318475253612,0.2330566656419715,0.0172866072343477,0.0118864637770263,0.0386105133722717,0.1089660825904293,4.657719288074671,0.628971849703999,0.0283919294430349,0.0096653376827352,0.0970158269904554,0.2359550561797752,0.1594415870683321,0.2027920646583394,0.2024981631153563,0.32417340191036,0.111094783247612,1.6952132855747313,8.001322751322752
Breast-P9,0.2232353837944965,0.1401593109230886,0.1983192316487537,0.2215012577178138,0.0207332875981401,0.0194660416190258,0.0430291942983459,0.1335562924003354,3.612869198312236,0.6398194345450225,0.0291043003088619,0.0137799952482775,0.0911142789261107,0.2261819909717272,0.1742150195340761,0.1833309217189987,0.2059036318911879,0.3209376356533063,0.1156127912024309,1.7763852242744065,7.649561952440551
Breast-P8,0.2377772675086107,0.1522296211251435,0.2061171067738232,0.228601607347876,0.0158438576349024,0.0117198622273249,0.0376486796785304,0.1100619977037887,4.705339831263428,0.63043223614853,0.0257701768771231,0.0105423450860958,0.1009722384912732,0.2322830033969778,0.1749930226067541,0.1846218252860731,0.1999720904270164,0.3286352218811052,0.111777839799051,1.7058637083993662,7.946317103620474
Breast-P7,0.2294588766813841,0.1513810452818564,0.1975048772974638,0.2326316870315227,0.0177020227949481,0.0119006058116849,0.0386179279186774,0.1208029571824622,4.290347112825248,0.6243851928552938,0.0282164121149365,0.010095780481491,0.0975925446544136,0.2397100698938648,0.1649156319643425,0.1852913085004775,0.2004138809296402,0.3355619229544731,0.1138172556510665,1.662301860785665,7.786013986013986
Breast-P6,0.2359027817995791,0.1542537788845775,0.2020134746433466,0.2398891913283527,0.0146618791143028,0.0101252871566185,0.036090036871875,0.1070635702013474,4.954480142536927,0.6497059575556123,0.0259524418307338,0.0115060086934287,0.0915366913832779,0.221298900536947,0.1640053723324877,0.2023578570362632,0.1986270705864796,0.3383077152663781,0.0967019847783912,1.8547445255474453,9.341049382716047
Breast-P5,0.2364555393091962,0.1513203125756504,0.2025641273929757,0.2357486612892293,0.016016112945551,0.0117361117835597,0.0372902363683899,0.1088688983354475,4.750055679287305,0.6421907185265964,0.0276263177026535,0.0112686295892402,0.094147582697201,0.2247667514843087,0.1690751445086705,0.1943641618497109,0.205635838150289,0.3284682080924855,0.1024566473988439,1.7947849644429394,8.760225669957688
Breast-P4,0.2374152817751369,0.1498839476371739,0.1994058119023303,0.2358184012626497,0.0164701513322811,0.0107325225141583,0.0363661684151889,0.1139077151610806,4.634546976354886,0.6330454807138745,0.0290155440414507,0.0122049510650546,0.0991364421416234,0.2265975820379965,0.1740358807741206,0.1940952111880209,0.2017234072609125,0.3326741065122192,0.0974713942647266,1.7251333542516474,9.259420289855072
Breast-P3,0.2339038795134815,0.1501569252674748,0.2012253206188771,0.2388472761182805,0.016815570195229,0.0113006246929178,0.0391160043718477,0.1086343992218913,4.68612805747192,0.6376310919185688,0.0287476866132017,0.0108574953732264,0.0943861813695249,0.2283775447254781,0.168140243902439,0.1865853658536585,0.2,0.3246951219512195,0.1205792682926829,1.759618658495063,7.293299620733249
Breast-P2,0.2364512204693509,0.1480260576092928,0.1909975669099756,0.2391295816654893,0.0164331685111058,0.0108704183345106,0.0346126677654815,0.1234793187347931,4.3938720431814575,0.6391993122927668,0.0287363379589831,0.0105612182242416,0.0847353555200785,0.2367677760039297,0.1654592871631411,0.1944363952477542,0.1937119675456389,0.33932193567082,0.1070704143726456,1.7716133424098026,8.339648173207037
Breast-P1,0.2353575771841042,0.1507296692950453,0.1980797144090071,0.2350535483111686,0.0176532893962575,0.0107096622337295,0.0378564983719744,0.1145600407987132,4.531600933109098,0.6334740501614105,0.030295505338962,0.0103054382915321,0.0984603923516265,0.2274646138564688,0.1649856992322745,0.1950925786542225,0.1944904410657835,0.3362938431431582,0.1091374379045612,1.728319783197832,8.162758620689655
Healthy-P191,0.2316093356966217,0.1532068903299759,0.200989184771649,0.226684638979399,0.018223500567826,0.0170241671000541,0.0432078455513219,0.1090544370031522,4.333050319805286,0.6154518222666001,0.0303295057413879,0.0172241637543684,0.1090863704443335,0.22790813779331,0.1538227231190984,0.1891562595187328,0.1941821504721291,0.3161742308863844,0.1466646360036552,1.6004543979227523,5.818276220145379
Healthy-P190,0.2389507245270051,0.1553580633459974,0.2022757211859714,0.228507608010844,0.0176883865671356,0.0108440405506023,0.0376295843754176,0.1087458714370262,4.717295202750641,0.6358829316281358,0.0304968027545499,0.0110673880964092,0.0905066404328578,0.2320462370880472,0.1628073184676958,0.2046883933676386,0.2074042309891366,0.3214694110920526,0.1036306460834762,1.746369469773725,8.649655172413793
Healthy-P189,0.2269614261254909,0.1507704703394098,0.2010373652935844,0.2251183402155302,0.0197905126397421,0.0172424211904522,0.0442642763621714,0.1148151878336186,4.099116680361544,0.6143853740678373,0.0301900408948761,0.0157565552080827,0.1141448159730574,0.2255232138561462,0.1550849985087981,0.1843125559200716,0.2017596182523113,0.3215031315240083,0.1373396957948106,1.5932626325639423,6.281216069489685
Healthy-P188,0.2261560104387538,0.1523609525362909,0.2006911596803131,0.2209672157886152,0.0193789756972761,0.0198275159027891,0.0457511009623226,0.1148670689936388,4.004387307417611,0.6149836343799249,0.0309128379197478,0.0206085586131652,0.1106800824342344,0.2228148866529276,0.1557254196642686,0.1913968824940048,0.217925659472422,0.3014088729016786,0.1335431654676259,1.5972921914357685,6.488215488215488
Healthy-P187,0.2274265304843662,0.1504793533429413,0.1977463082482194,0.2281157967291183,0.0195500971238799,0.0188921611629801,0.0469014349270004,0.1108883179814942,4.096008515167642,0.6150501268269115,0.0305592462857833,0.02089624350767,0.1139026452470105,0.2195917381326247,0.1459768430309248,0.196247984757438,0.1968342371390883,0.3089550051297083,0.1519859299428403,1.5977408220897396,5.579556412729026
Healthy-P186,0.2358093364885214,0.1515104950981898,0.2024852228607722,0.2311175307579622,0.0178759847157769,0.0159808230123851,0.0414784310109919,0.1037421760554001,4.5841771065728505,0.6311881188118812,0.0292079207920792,0.0181930693069306,0.1056930693069306,0.2157178217821782,0.1437205188679245,0.1875,0.2109375,0.3201650943396226,0.1376768867924528,1.7114093959731544,6.263383297644539
